ID,text,label
651QZ4A,شابة تونسيّة تعرف شقاعد تعمل bravo,1
ZD4ZE7N,الشيب والعيب ووقاحته لا تناسب عمره والكلمة الى قالها وكان يبدى قاعد بحذا بنته يرضى يسمعها   والان عرفنا ليش ما عادش يمثل لانه وقح,0
QYVBNOH,يعطيك صحة,1
Z8HRVOY,ماشاء الله,1
CYVO99U,يا منافقين..
,0
NCB6E2V,ذرية صالحة ما شاء الله كما كرمو اباهم سيكرهم الله في الدنيا ويجازيهم في الاخرة ويرزقهم ذرية تبر بهم فكما تدين تدان .اشكر علاء على حصته الرائعة واقول له لا تستمع للحاقدين عليك من زملاء المهنة او من عامة الشعب فحصتك نا جحة ولك جمهور كبير في الجزائر يحبك ويحترمك.اخوكم من الجزائر,1
FRBMBU5,عسسسسسسسلللل راك بجعفور 😍😍😍😙😙😙,1
DSN5YDD,ماسط ﻻسط,0
QK9ISJP,ما فماش احسن من الأخوة اللي تكون متفاهمة,1
7CGIG1D,Klamo s7i7,1
GQA3KE6,hayawan  mazi5,0
7E78GYZ,awel nahthaoui ye3jebni,1
E3008IZ,عسوله وتتحب  😉😉😉😊,1
QWP5CFX,Klem fi klem mefhlna chay menkom ya jma3et idin,0
TU78H3S,نور ياسر ماسط و ناقص ضمار علموه يخلي غيرو يحكي شوية,0
24TAAF4,mouch normal  m3allém semi l féhri,1
MZ2JMRA,"مفاجأة رائعة منكم""",1
U9FYP69,tbarakkah 3la southa (y),1
T1COKJV,ربي يحفضكم انتم بنات اصل,1
41CY75P,مرا باهية اما نقصها شوية مصدقية,1
SSFTQSO,لا ادري كيف تم اختيارها للحضور لان افكارها تافهة وفاقد الشيئ لايعطيه,0
C36PRZ4,ممسطو يا معلم ما يتهظمش,0
UJSS7GC,#bravooo....,1
AEJVY1J,تعجبني بصراحة,1
3EN61U6,معلم,1
8QYS1MA,شكيب كلب نهضاوي و كلب غير وفي ناقم ع الامنينين و نداء لكل أمني باش يرد بالو من ها الكلب المكلوب.,0
Y0J958G,راجل طيب فوزي,1
86LT6OT,Rak mast aa rak lasat aa,0
5MCPTWY,راجل ومش في وجهك,1
H7YADTY,Ma7lhom,1
4LGR3KB,Hhhhh 7al9a moch normale bravoooo,1
6FYKZPU,رائعة و متألقة دائما ...,1
5FNIPTE,"من التعنيق و الاحضان محناش خارجين و ربي يحسن العاقبة""",0
DE28G3I,A7lé amrio w n7eb ngolou e5dem 3ale rou7ak w rabi m3ak <3,1
ZXNY3BG,"يا استاذة راضية حنانة وخيتي سامحيني واااع 
chleka plastique
ما امسط منو كان دلي النهدي
تفرج الكلاب اللحاسه",0
LJI8DNK,للجمال اهلو ومواليه،هاو الزين وله لوح،ريم وريم صح اسم على مسمى,1
4OD7DFQ,مسلسل متع موبنة و قحاب,0
QGEWOVX,oooooooh naoufel mamstou,0
KT1QNB7,معلم,1
GYBRSKR,اتوجه بتحيه خاصه لهذه الفنانه القديرة واتمنى لها التوفيق,1
HW6WSWM,ملا ملهط تدافع على المثلية الجنسية  لعنة الله عليك نعلمك انو سيدك احمد الاندلسي,0
5UOOVGZ,إنسان ماسط برشا و ما يعجبنيش,0
8TYATBL,ملا فصالة,0
NPQTSSB,Maset,0
ZHOHIJR,"Si abed lahmid a3sabek welsenek 

mousalsal wlad moufida s7i7 5da 2akthar nisbit mouchahda ama hoya kolo gi kol masit o mahouch mta3 dawla islamiya yasir blada ladan yadin ba7daya o bmada 9odmai 5it
كلب
الصورة المثالية لشياطين الانس
عهر و عراء و فضايح ..الله يهدي .....
 Jibou 7aja jdida  kol 3am nafes la7keya",0
72VGNEM,محلاااهم,1
5C4FIOG,حاجة واحدة مفهمتهاش علاش تجيبو فيه في البرامج التلفزية واحد ماسط لاسط  قعر موش متربي  ميجيش ربع  فنان,0
XXFRTCN,Amsat 7al9a melli bdet émission klem ennes yesser jahel flop flop flop 3allekher ce soir,0
OZDI5ZZ,خيييت مللا مناظر,0
S048XVZ,a7la moselsel wallah yfatta9 😘😘😚😙😍😍😍😍😍😍😍,1
ZC6A57F,Tawa hedha rajel tjibou fih.ye5i tetmanykou 3la nes..eli met w eli mou3a9 jrayer ben ali..w intouma testfazou fel nes.,0
8EB654U,bal3out,0
W30N6DW,Sobhan Allah  rabbi yonsorha,1
W0EU18W,من احسن الممثلات الي عنا يعتاها الصحه وبالتوفيق ان شاء الله,1
7BYDV9U,نحي راس بصل وحط راس ثوم والزوز بوق واحد اما برجولية امين ماسط تحسوا رزين وسعات يوحل باش يعدي لحكاية .اما سلمونا على حمالة الحطب مايا الي مهمتها وفات ولطفي لعماري ديما اساسي بالروح والدم والعالم الله.,0
VPMLXOE,ya miiiiiiimti mamistou wooh 3liya  manich 3arif chniya nochrib  bech nhathmou,0
QNDBZCU,برافو بنت بلادي ماكيفها حد,1
NQNOLY7,"Dawrha la 3ala9a ... 

Mamstha floooooop👎
حيوان
ماسط
n
الشيب و العيب
زنديق
9anett eta7anna
Méskinè
تفوه عليكم و علا سامي نشاالله نرو امك في موقف كيما هكا و لا ترحم ولديه المصور و الممثل قلت حيا
ثرثار
ما اكبر راسك يا مقداد
Wahda bhima w mehich fehma chay me thawra w rak tfit 9bal ma tala3 😂😂😁
Masta merga wyeser msad9a rou7ha
tfooooh
مسلسل تافه و يونس الفالحي تحسو معقد من الصفاقسية اسيادو.وكل شيء فيه مبدل لا اللهجة صحيحة وﻻ التصرفات وفوق هذا ماسط لاسط
مسلسل نسيبتي العزيزة كلو هايل بصح هذا الجزء كي زادو مرت المنجي الماسطة ماسطة ماسطة مع انو المسلسل هايل
wsa5
بياع كلام
بجااااااه ربي معادش تجيبوه
ابهيم حيحون
مستويات منحطة إيعايب في مرأة كبيرة ما يعرفش إلي هو باش إيجيه إنهار وولي راجل كبير
ena ma3jibnich n7is fi rou7i nitfarij fi sketchet lebes
rak massét rak lassét :p
Mas9at.ha l far5a
akber maset f tunis jomhoura kane f 7abes hhhhh
Mouch ishih .
mala tfaha...
منافق
الله لا تباركلكم.....وحسبنا الله ونعم الوكيل فيكم
تبقى الأسود أسودا والخنازير كلاب
يا كلب يا كاراكوز اتفوه عليك وعلى امثالك
maaaamstouuuu w 9adéch mi3aaa pfffff
مساكن المساجين:حبس وزيدهم مساطة توفيق الغربي !!ربي يفرج عليهم
مسلسل دعارة بفففف
ملا حيوان تتفرجو فيه تفوه علا شعب ارذل من الرذيلة
mamset rabou manakirhou
Tfouhhhh
ميعجبنيش خلاص معمري مريت كيفوا حكومة كلها غلطة .
عاهرة بو دورو..
شكيب راك ناكر في اصلك و ماينكر في اصلوا كان الكلب تونس الكل تعرف تاريخك مع بن علي و جماعتوا ماتلعبهاش بطل و تبكي ع حال التوانسة و ضد الجهويات خاتر مافماش شكون يحب يشعلها كيفك و ارجع اقرى الستاتي متع البارودي 10 مرات فماش ما تفهم المعنى متاعها اما اكيد ماكش باش تفهمها خاطر فكرك محدود و الجانب البهيمي فيك في نمو سريع  و قاعد يتغلب على عقلك و سيب عليك من لطفي راك ماتجي شيئ قدامو
tfouh 3lik dima ya ..............5ayba
مرزن مليكتو
عملتووو العارررر !! ملاااا شييخ شلاكه هاو عامل جواا عل معازف و الغناء !! سبحان الله كيفاه تقولو شيخ هههههههه   ااهههه يا تونس قداش فييك جهل و بهامة ",0
JRVHK5X,Tga3ed bot jey méded wejhek fi télévision e7chem 3ala rou7ik moustawayet,0
EAS2DLW,Le meilleur lotfi 💗 to93ed dima wa7dek w test7a9 jawayez ili 5dhitha elkol Tunis mest7a9a nés tfarhadha w traja3lha dha7ka kifek..bravo et bonne continuation 😍😍,1
7ZM46LF,Rajel w patron wlh,1
DMQP1XO,mamsathhhhhhhhhhhaaaaaa oooofffffff,0
GWTXJKT,تميز وابداع **** الله اكبر عليك*,1
6B93OC0,ta3ref adwarha fi tamthil ken bka w ta8rid,1
1DYD4RG,Mamestek w mabslek w marzen mlayaktek,0
0J8612L,جعفور ... عندو برائة  و طيبة في وجهو ما فهمتهمش ... فيسع يدخل للقلب,1
GGRCFKL,M3alemmmmmm,1
V9EOUTO,ماهوش صادق و ما يعرفش يسمع باش بعد يناقش ويحلل  وواضحة جدا انتمائه,0
6W224MJ,مرا بألف راجل يعطيها الصحة,1
GWZRHZ3,Ma7léeeh howa a7sen wa7ed ye3jebni,1
HTEQAU3,Oui ene t3jbni barcha,1
B1J4O6G,wallahi 3ib eli ta3melou fih zouze erjel edahkou fil ness 3alikom malla torbiya 3anna wallat fi tounnes la techedha la mel metakef walla mel mowaten el 3adi wallahi chay assef,0
3ROLWJ0,ممسطو ممسطو,0
52AI52I,Mahlek sami,1
CE81BCO,"Mounachet 7lilto, w ja3four a7la mel kol",1
H9BAGXN,Tahh mn 3ini,0
TLL59B0,وجيهة ممثلة تحفونة ونظيفة برشا,1
QWF8P4U,Nmout 3liha,1
HMV9EYS,mahleh,1
EZEOL4J,جعفور والله معلم وكامل أكيكا وربي معاك ♥♥♥,1
O619NXN,maset maset,0
PR3K8E4,مرضتونا بنفاقكم :o,0
SO01ONN,"Raw3a la9ta 9atletni bada7ke, bravoooooo",1
TT2962Q,امثال الرحموني من الحقوقيين السخفاء البهايم نثل سامية عبو و راجلها حقهم الاعدام،ماهلكاها لبلاد كان هوم,0
3N44804,M7lak ya amin 5amsa wo5mis 3lik,1
IH3EOHK,Bravooooooo rajel,1
GUZRDFV,MALA MAHZLA,0
QV71VZO,Pffff win talkaw fihom harhout,0
Z61MOVT,Ma9al torbitooo!!!!,0
N7PVTU8,Mala moustawa tayih alakiir,0
TTVTUFR,Ouh alia oooooouh.,0
SJMYR59,Bravo et contenue,1
NDPZWQB,nhibhaaa barcha mariyouma,1
HNANTPP,حنان الشقراني .. احسن منشطة في تونس اليوم..,1
PV2A6U2,nawfeuil bravooooooooooooooooooooooo,1
SSQZR0Z,"الله لا يفرج عليه""",0
G9B7X7R,Bravo,1
R6ERLZJ,mourou yè m3333333allim,1
0ZJF1Q2,3alemiya,1
EO7VTYJ,Bravo sami,1
IVG2D0U,يعجبوني الاخوه إلا يبدو يدا وحدة,1
B2UEEHW,A7le 3aycha :),1
DHZ4K8W,حسين الديك منور  تونس راك و صوتك أحلى ماسمعت 
,1
H5P1R5L,اميرو ❤❤,1
JFBB73Q,محلاااااااااااه صوتها تقولش طفلة صغيرة كلها احساس ..بصراحة الاصوات القوية موجودة برشة لكن الاصوات الي فيها الاحساس العالي نادرة وقليلة حبيتها,1
K4U6GJR,tbark allah 3lik wa7dhek ya oulfa,1
6W0PPEW,"nah9aoui msatek , 7imaaaaaaaaaaaaaaaaar",0
I2PCEF0,Ma3alem,1
ZK98293,حسبنا الله ونعم الوكيل. تونس لزم داعش بش تنظف كلب شنوي بلد كلب تو باهي يحتوا فيه حبس ومسخ خمج يدوره ويسارق لزم ثوره اخره,0
I1WZ0BS,ياسر كذب .....,0
B8OSLBG,منافق,0
G82V2DX,برأس أمكم ثبتوا فيها مخيب منظرها!؟!؟!؟!؟!؟!؟؟؟!؟!,0
OVB2VYT,howa wlhi masha2llah 3lih w sem7 barcha,1
4MIWFZM,Mamesetou,0
DI3P390,Masta mafamech kifha hasba rou7ha franc wenos whiya matjich Chay,0
CJE827K,جعغر اجمل واحلي ناس في كلام الناس,1
R069VVQ,Me3alllllm ya chi5,1
C1UJFZ5,M3alam ya si 3ala,1
3WLYVES,Masta nakrhek,0
AWMHJQ1,يعطيك نقطة ياهجورة دمك عسل والله ضحكت من قلبي 😂😘😘,1
IJE3YQ6,توا هذا كلام يتقال في التلفزا ملا زاندينات تجيبو فيها و الله الإرهاب شواية فيهم تفوه عليك ملا قناة  fuck قناة الحوار التونسي اخ تفوه,0
FAJHZYJ,Zina gasrineya ya m3alma ENA n7ebek barcha  w nchallah dima mnawra,1
8RD5EEE,Walah 7al9a mouch normal walhi bravooooooo,1
U0VO3YZ,Masete,0
CM9FAQV,ههههه الشيب و العيب المعنى الحقيقي لفيلسوف ههه يتفلسف ياسر,0
UY39NOL,5iiiiiit mili jat wajiha jandoubi tahlik,0
BWVEH7L,Baaaaaaarcha 3ejbetnu,1
HTGOLYX,من على الشابي لأمين قارة:قناة الحوار تحب  تزلزل الأسرة و تبث الرذيلة و الفاحشة في أولادنا,0
ECL0R4J,هههههههه كل ليلة ينتحي القلق بشوية ضحك وتفرهيد وسهرية تفتق البرامج الكل حلوة برافو,1
A552CWD,لقطه تحشم بصراحه !!!,0
116L08J,مقداد مثال في الرداءة الفكرية و اللغوية ..,0
WGWL506,بصراحة مثقفة و تعرف تحكي,1
G1GYB8H,فنان عندو أنسانية كبير مش كيما بقية الفنانين الأخرين كان تفاها و تفشفيش . برنامج يطير بداري ديكو,1
MWLZK62,wajiha  mra hirra w rojla w matkhafesh,1
N5BY9SP,عمركم لكل تتفرجو على المسلسلات التركية و افلام هوليود و بوليود و فاها ما اخمج وحلتو كان في لقطة هذي ولا واليتو تعرفو ربي كان في رمضان....gداشكم منافقين,0
P5HZVRZ,ملا حيوان لغة شارع يحكي باها.توه عليك وعلي شكلك.من المفروض تجيبوا الطرف المقابل,0
8RQI3SI,Ma7leha,1
9RHSUDK,نور شيبة... فنان ناجح و محبوب ولعباد لكولها تحبوا يارب توصل للي تحب عليه  
,1
00WZ74Q,"#مانيش_نهضاوي""",0
7M9361D,Bravo ya3tiha isaha,1
N9EM74H,n7ibha barchaaaaa a7sen moumathla fi tounis <3,1
DUT8A5R,الانسان هذا يعجبني حدو وحد روحو برافو واصل,1
810V0UB,Tayarawe raw3a bravoooooooooo,1
XW2GT97,Pffff chou aka semi 7altou,0
SQFMC1P,مرزن ملايكتو ...عص بالفلس,0
I1UQ3NS,Mousalsel behi barcha bravo,1
K4XHAZP,محلااااااااااه,1
SD8VDRF,klemou dima logique w mathel chari7a kbira min twanssa,1
CIEG3UY,ryem al ryhi moumthla br3 wna nhbha yser,1
I11UXZQ,و زينت لكم اعمالكم و انتم في غفلة معرضون
,0
LSFPYWW,جاهلة حقيرة متخلفة منحطة بلانا بيها ربي كيفهم كيف كهنة معبد امون يسرقو وياكلو و يرقدو ما رينا منكم كين الهم و الهول من نهار ااي جيتو حتى البلاد ضاربا فيها000D_ الزما اطنابها و وجوه اللوح,0
UFIM370,masset  lasset,0
2PSDPWX,بري روحي مخيبك,0
VI7XMCR,Yesser tetma3jen,0
BTS2X44,Masssttaa laasstaa,0
C3V0BGS,أقوى لقطة في الحلقة بصراحة     برافو ياسين,1
O0SEPWG,rak ma3lem ya ci abed feteh,1
VE43WX7,ممثل رائع بتلقائيته لا يشعر المتفرج بانه يمثل,1
A8X3JQZ,pffffffffffff 7ata be choklata matet3adach,0
6VNY730,ماشاء الله عليهم وربي يحميهم..صحة ليهم شوفوا كيفاش يتبعوا قي رضايت الوالدين..وقداش دمهم خفيف وماربين,1
ZHZPGCQ,masit w rkik !!!,0
Y0KZOS7,محلاكم مع بعضكم قروب هايل,1
6G1DAPI,منافق و ماصط لاصط و جبري و تجمعي و طحان,0
3EF64M6,Ygib rouuuu7o,1
QV5EDLH,كلب ساقط,0
7HCJ1DP,اووووه قداش معيوه و ماسط و خامج,0
0M1OWL1,كان يموت بلطي يموت الراب في تونس <3,1
BELGGYR,A5le9ha jelebt leha  i7tiram annes rabi iwafe9ha,1
JZFF2PV,مقداد قاهر الفن في البلاد,0
T8YQ6I9,نفسي أعرف المساطة متاعها من وين مستوردتها؟! تعمل الجاير بالعمل!,0
R6YYT9P,Metrobi w rziiin w competent bravo et bonne continuation amin,1
FX80M9N,بوزينك ❤❤ محلاك 💖💖 ربي معاك,1
9IPL8HH,من أكبر المنفقين في هذه البلاد يمثل خطر على البلاد,0
YQ5QDZA,التونسية دخلت في الحملة الانتخابية جهار في النهار تهز في الطحين لترويكا,0
FSDKV0S,راااك ماااسط والله لبلاد مدخلت في حيط كان بامثالك,0
970EWP6,مش متروبي,0
HCL4WQ4,kamcha hmallll,0
Q17TWTI,ماسط مانحباش,0
4HA5E9H,Bravo,1
A3AJBW1,amset mel msata,0
XYJKFKB,Rak motrb ou dima tzid t7ali 8nek,1
ZUWJGI3,كلب بن علي,0
PGQVPDA,Sout 7lou ahmed,1
0SJE1NO,خييييت,0
9PUSGSX,Tayaaaaaaaaara 👍 j'aiiiiime 👌,1
WMOYSMW,قمة العار تحكي في موضوع محرم برب فيقو شوية يزينا من قلة الحياء,0
E08MY4P,محلاها ما شاء الله,1
AASMAZU,Bravo 3omda 3jibtni ki 9outlou saker fomek 5ali rjail titkalim   vraiment chapeau,1
XQ6EAH1,والله كرهتونا بها المسلسل 
,0
DMFHTIB,Ana ma3jbtnich 7ata taref,0
RHA12NL,nhebha,1
EB6Q8PZ,مااااااااااسط,0
URTCRJI,Ya3tk ba9la lik w liha,0
FNM6LIK,برافو سامي,1
7LKGU1Z,Mahlekom rabi ihanikom,1
IURD1WA,Wa7dek olfa nchallah dima mwahra,1
RZPQ7LX,صدقني ماسط و اسطك منه مثاماش.اقزززز.عامل روحااا صاحب جووو.هذه مستويات.ي,0
9XHJ1IR,الصببببررررررر يااااربي يزيه هانا حكا سيبوناا راهو فددناااا,0
UXNUUOI,ماااااااااااااااسط يدخل بعضو كي يجبدولو على النهضة تاااااااااااااافه و لا يليق ببرنامج كهذا,0
AHEB9CP,Malla marek,0
MTOWFHT,منحط إخلاقيا,0
ORWLMV3,لا حول الله لا خير لا فيك و لا في خوك كل انسان اندو حق الرد اما بالطريقة هذي  سامحني فيك قلة تربية,0
